sample_id,method,db_id,execution_success,current_target_correct,all_table_target_correct,current_strict_correct,all_table_strict_correct,current_off_target,all_table_off_target,target_mismatch,strict_mismatch,off_target_mismatch,current_mismatch_tables,all_table_mismatch_tables,all_table_off_target_tables
final_polar_059,Gold-MP,polar,True,True,True,True,True,False,False,False,False,False,,,
final_polar_060,Gold-MP,polar,True,True,True,True,True,False,False,False,False,False,,,
final_robot_001,Gold-MP,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_002,Gold-MP,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_003,Gold-MP,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_004,Gold-MP,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_005,Gold-MP,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_006,Gold-MP,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_007,Gold-MP,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_008,Gold-MP,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_009,Gold-MP,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_010,Gold-MP,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_011,Gold-MP,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_012,Gold-MP,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_013,Gold-MP,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_014,Gold-MP,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_015,Gold-MP,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_016,Gold-MP,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_017,Gold-MP,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_018,Gold-MP,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_019,Gold-MP,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_020,Gold-MP,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_021,Gold-MP,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_022,Gold-MP,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_023,Gold-MP,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_024,Gold-MP,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_025,Gold-MP,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_026,Gold-MP,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_027,Gold-MP,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_028,Gold-MP,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_029,Gold-MP,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_030,Gold-MP,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_031,Gold-MP,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_032,Gold-MP,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_033,Gold-MP,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_034,Gold-MP,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_035,Gold-MP,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_036,Gold-MP,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_037,Gold-MP,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_038,Gold-MP,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_039,Gold-MP,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_040,Gold-MP,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_041,Gold-MP,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_042,Gold-MP,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_043,Gold-MP,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_044,Gold-MP,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_045,Gold-MP,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_046,Gold-MP,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_047,Gold-MP,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_048,Gold-MP,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_049,Gold-MP,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_050,Gold-MP,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_051,Gold-MP,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_052,Gold-MP,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_053,Gold-MP,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_054,Gold-MP,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_055,Gold-MP,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_056,Gold-MP,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_057,Gold-MP,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_058,Gold-MP,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_059,Gold-MP,robot,True,True,True,True,True,False,False,False,False,False,,,
final_robot_060,Gold-MP,robot,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_001,Gold-MP,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_002,Gold-MP,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_003,Gold-MP,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_004,Gold-MP,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_005,Gold-MP,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_006,Gold-MP,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_007,Gold-MP,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_008,Gold-MP,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_009,Gold-MP,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_010,Gold-MP,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_011,Gold-MP,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_012,Gold-MP,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_013,Gold-MP,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_014,Gold-MP,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_015,Gold-MP,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_016,Gold-MP,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_017,Gold-MP,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_018,Gold-MP,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_019,Gold-MP,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_020,Gold-MP,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_021,Gold-MP,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_022,Gold-MP,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_023,Gold-MP,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_024,Gold-MP,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_025,Gold-MP,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_026,Gold-MP,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_027,Gold-MP,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_028,Gold-MP,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_029,Gold-MP,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_030,Gold-MP,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_031,Gold-MP,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_032,Gold-MP,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_033,Gold-MP,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_034,Gold-MP,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_035,Gold-MP,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_036,Gold-MP,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_037,Gold-MP,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_038,Gold-MP,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_039,Gold-MP,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_040,Gold-MP,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_041,Gold-MP,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_042,Gold-MP,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_043,Gold-MP,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_044,Gold-MP,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_045,Gold-MP,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_046,Gold-MP,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_047,Gold-MP,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_048,Gold-MP,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_049,Gold-MP,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_050,Gold-MP,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_051,Gold-MP,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_052,Gold-MP,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_053,Gold-MP,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_054,Gold-MP,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_055,Gold-MP,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_056,Gold-MP,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_057,Gold-MP,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_058,Gold-MP,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_059,Gold-MP,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_vaccine_060,Gold-MP,vaccine,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_001,Gold-MP,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_002,Gold-MP,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_003,Gold-MP,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_004,Gold-MP,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_005,Gold-MP,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_006,Gold-MP,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_007,Gold-MP,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_008,Gold-MP,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_009,Gold-MP,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_010,Gold-MP,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_011,Gold-MP,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_012,Gold-MP,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_013,Gold-MP,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_014,Gold-MP,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_015,Gold-MP,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_016,Gold-MP,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_017,Gold-MP,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_018,Gold-MP,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_019,Gold-MP,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_020,Gold-MP,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_021,Gold-MP,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_022,Gold-MP,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_023,Gold-MP,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_024,Gold-MP,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_025,Gold-MP,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_026,Gold-MP,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_027,Gold-MP,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_028,Gold-MP,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_029,Gold-MP,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_030,Gold-MP,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_031,Gold-MP,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_032,Gold-MP,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_033,Gold-MP,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_034,Gold-MP,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_035,Gold-MP,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_036,Gold-MP,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_037,Gold-MP,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_038,Gold-MP,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_039,Gold-MP,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_040,Gold-MP,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_041,Gold-MP,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_042,Gold-MP,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_043,Gold-MP,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_044,Gold-MP,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_045,Gold-MP,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_046,Gold-MP,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_047,Gold-MP,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_048,Gold-MP,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_049,Gold-MP,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_050,Gold-MP,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_051,Gold-MP,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_052,Gold-MP,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_053,Gold-MP,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_054,Gold-MP,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_055,Gold-MP,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_056,Gold-MP,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_057,Gold-MP,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_058,Gold-MP,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_059,Gold-MP,virtual,True,True,True,True,True,False,False,False,False,False,,,
final_virtual_060,Gold-MP,virtual,True,True,True,True,True,False,False,False,False,False,,,
