sample_id,db_id,input_type,V0_prompt_sha256,V1_prompt_sha256,V2_prompt_sha256,V3_prompt_sha256,V4_prompt_sha256,V5_prompt_sha256,V6_prompt_sha256,V7_prompt_sha256,V8_prompt_sha256,FULL_prompt_sha256,NO_C_prompt_sha256,D_ONLY_prompt_sha256,D_G1_prompt_sha256,V0_eq_V1,V1_eq_V2,V2_eq_V3,V3_eq_V4,V4_eq_V5,V5_eq_V6,V6_eq_V7,V7_eq_V8,V0_to_V3_all_equal,V4_to_V8_all_equal,all_candidates_equal_V4
final_polar_028,polar,semi_structured,bb8685f2bc50a9348d6ac19b830b47adc4e587ed2f4068951acc3be4481e090a,bb8685f2bc50a9348d6ac19b830b47adc4e587ed2f4068951acc3be4481e090a,bb8685f2bc50a9348d6ac19b830b47adc4e587ed2f4068951acc3be4481e090a,bb8685f2bc50a9348d6ac19b830b47adc4e587ed2f4068951acc3be4481e090a,bb8685f2bc50a9348d6ac19b830b47adc4e587ed2f4068951acc3be4481e090a,bb8685f2bc50a9348d6ac19b830b47adc4e587ed2f4068951acc3be4481e090a,bb8685f2bc50a9348d6ac19b830b47adc4e587ed2f4068951acc3be4481e090a,bb8685f2bc50a9348d6ac19b830b47adc4e587ed2f4068951acc3be4481e090a,bb8685f2bc50a9348d6ac19b830b47adc4e587ed2f4068951acc3be4481e090a,bb8685f2bc50a9348d6ac19b830b47adc4e587ed2f4068951acc3be4481e090a,bb8685f2bc50a9348d6ac19b830b47adc4e587ed2f4068951acc3be4481e090a,bb8685f2bc50a9348d6ac19b830b47adc4e587ed2f4068951acc3be4481e090a,bb8685f2bc50a9348d6ac19b830b47adc4e587ed2f4068951acc3be4481e090a,1,1,1,1,1,1,1,1,1,1,1
final_polar_029,polar,semi_structured,3c05ce709096165c61c884af957c2f3131c01be0bbca8d2ee28d8c828db9385e,3c05ce709096165c61c884af957c2f3131c01be0bbca8d2ee28d8c828db9385e,3c05ce709096165c61c884af957c2f3131c01be0bbca8d2ee28d8c828db9385e,3c05ce709096165c61c884af957c2f3131c01be0bbca8d2ee28d8c828db9385e,3c05ce709096165c61c884af957c2f3131c01be0bbca8d2ee28d8c828db9385e,3c05ce709096165c61c884af957c2f3131c01be0bbca8d2ee28d8c828db9385e,3c05ce709096165c61c884af957c2f3131c01be0bbca8d2ee28d8c828db9385e,3c05ce709096165c61c884af957c2f3131c01be0bbca8d2ee28d8c828db9385e,3c05ce709096165c61c884af957c2f3131c01be0bbca8d2ee28d8c828db9385e,3c05ce709096165c61c884af957c2f3131c01be0bbca8d2ee28d8c828db9385e,3c05ce709096165c61c884af957c2f3131c01be0bbca8d2ee28d8c828db9385e,3c05ce709096165c61c884af957c2f3131c01be0bbca8d2ee28d8c828db9385e,3c05ce709096165c61c884af957c2f3131c01be0bbca8d2ee28d8c828db9385e,1,1,1,1,1,1,1,1,1,1,1
final_polar_030,polar,semi_structured,86645755732dc37f82466c99390d661a55f8b248cc13ef4d447f472683858e8f,86645755732dc37f82466c99390d661a55f8b248cc13ef4d447f472683858e8f,86645755732dc37f82466c99390d661a55f8b248cc13ef4d447f472683858e8f,86645755732dc37f82466c99390d661a55f8b248cc13ef4d447f472683858e8f,86645755732dc37f82466c99390d661a55f8b248cc13ef4d447f472683858e8f,86645755732dc37f82466c99390d661a55f8b248cc13ef4d447f472683858e8f,86645755732dc37f82466c99390d661a55f8b248cc13ef4d447f472683858e8f,86645755732dc37f82466c99390d661a55f8b248cc13ef4d447f472683858e8f,86645755732dc37f82466c99390d661a55f8b248cc13ef4d447f472683858e8f,86645755732dc37f82466c99390d661a55f8b248cc13ef4d447f472683858e8f,86645755732dc37f82466c99390d661a55f8b248cc13ef4d447f472683858e8f,86645755732dc37f82466c99390d661a55f8b248cc13ef4d447f472683858e8f,86645755732dc37f82466c99390d661a55f8b248cc13ef4d447f472683858e8f,1,1,1,1,1,1,1,1,1,1,1
final_polar_031,polar,free_text,4641a173f709ad766f8eee84f5bf09601a8b203640c72b774be72ddb5fe77f02,4641a173f709ad766f8eee84f5bf09601a8b203640c72b774be72ddb5fe77f02,4641a173f709ad766f8eee84f5bf09601a8b203640c72b774be72ddb5fe77f02,4641a173f709ad766f8eee84f5bf09601a8b203640c72b774be72ddb5fe77f02,4641a173f709ad766f8eee84f5bf09601a8b203640c72b774be72ddb5fe77f02,4641a173f709ad766f8eee84f5bf09601a8b203640c72b774be72ddb5fe77f02,4641a173f709ad766f8eee84f5bf09601a8b203640c72b774be72ddb5fe77f02,4641a173f709ad766f8eee84f5bf09601a8b203640c72b774be72ddb5fe77f02,4641a173f709ad766f8eee84f5bf09601a8b203640c72b774be72ddb5fe77f02,4641a173f709ad766f8eee84f5bf09601a8b203640c72b774be72ddb5fe77f02,4641a173f709ad766f8eee84f5bf09601a8b203640c72b774be72ddb5fe77f02,4641a173f709ad766f8eee84f5bf09601a8b203640c72b774be72ddb5fe77f02,4641a173f709ad766f8eee84f5bf09601a8b203640c72b774be72ddb5fe77f02,1,1,1,1,1,1,1,1,1,1,1
final_polar_032,polar,free_text,504ab6a86095618af7bb25f8aba87f7a7d2f63f8e19f82bba5cd65cf786de85c,504ab6a86095618af7bb25f8aba87f7a7d2f63f8e19f82bba5cd65cf786de85c,504ab6a86095618af7bb25f8aba87f7a7d2f63f8e19f82bba5cd65cf786de85c,504ab6a86095618af7bb25f8aba87f7a7d2f63f8e19f82bba5cd65cf786de85c,504ab6a86095618af7bb25f8aba87f7a7d2f63f8e19f82bba5cd65cf786de85c,504ab6a86095618af7bb25f8aba87f7a7d2f63f8e19f82bba5cd65cf786de85c,504ab6a86095618af7bb25f8aba87f7a7d2f63f8e19f82bba5cd65cf786de85c,504ab6a86095618af7bb25f8aba87f7a7d2f63f8e19f82bba5cd65cf786de85c,504ab6a86095618af7bb25f8aba87f7a7d2f63f8e19f82bba5cd65cf786de85c,504ab6a86095618af7bb25f8aba87f7a7d2f63f8e19f82bba5cd65cf786de85c,504ab6a86095618af7bb25f8aba87f7a7d2f63f8e19f82bba5cd65cf786de85c,504ab6a86095618af7bb25f8aba87f7a7d2f63f8e19f82bba5cd65cf786de85c,504ab6a86095618af7bb25f8aba87f7a7d2f63f8e19f82bba5cd65cf786de85c,1,1,1,1,1,1,1,1,1,1,1
final_polar_033,polar,free_text,4f912d4c789698b1c71e79ccd269083cc501c749746bc8892992bbaea332c03b,4f912d4c789698b1c71e79ccd269083cc501c749746bc8892992bbaea332c03b,4f912d4c789698b1c71e79ccd269083cc501c749746bc8892992bbaea332c03b,4f912d4c789698b1c71e79ccd269083cc501c749746bc8892992bbaea332c03b,4f912d4c789698b1c71e79ccd269083cc501c749746bc8892992bbaea332c03b,4f912d4c789698b1c71e79ccd269083cc501c749746bc8892992bbaea332c03b,4f912d4c789698b1c71e79ccd269083cc501c749746bc8892992bbaea332c03b,4f912d4c789698b1c71e79ccd269083cc501c749746bc8892992bbaea332c03b,4f912d4c789698b1c71e79ccd269083cc501c749746bc8892992bbaea332c03b,4f912d4c789698b1c71e79ccd269083cc501c749746bc8892992bbaea332c03b,4f912d4c789698b1c71e79ccd269083cc501c749746bc8892992bbaea332c03b,4f912d4c789698b1c71e79ccd269083cc501c749746bc8892992bbaea332c03b,4f912d4c789698b1c71e79ccd269083cc501c749746bc8892992bbaea332c03b,1,1,1,1,1,1,1,1,1,1,1
final_polar_034,polar,semi_structured,9e6188f85b6922402933ef6e10147411bbc1ea75843d7b76bc6555ee2a14784a,9e6188f85b6922402933ef6e10147411bbc1ea75843d7b76bc6555ee2a14784a,9e6188f85b6922402933ef6e10147411bbc1ea75843d7b76bc6555ee2a14784a,9e6188f85b6922402933ef6e10147411bbc1ea75843d7b76bc6555ee2a14784a,9e6188f85b6922402933ef6e10147411bbc1ea75843d7b76bc6555ee2a14784a,9e6188f85b6922402933ef6e10147411bbc1ea75843d7b76bc6555ee2a14784a,9e6188f85b6922402933ef6e10147411bbc1ea75843d7b76bc6555ee2a14784a,9e6188f85b6922402933ef6e10147411bbc1ea75843d7b76bc6555ee2a14784a,9e6188f85b6922402933ef6e10147411bbc1ea75843d7b76bc6555ee2a14784a,9e6188f85b6922402933ef6e10147411bbc1ea75843d7b76bc6555ee2a14784a,9e6188f85b6922402933ef6e10147411bbc1ea75843d7b76bc6555ee2a14784a,9e6188f85b6922402933ef6e10147411bbc1ea75843d7b76bc6555ee2a14784a,9e6188f85b6922402933ef6e10147411bbc1ea75843d7b76bc6555ee2a14784a,1,1,1,1,1,1,1,1,1,1,1
final_polar_035,polar,semi_structured,a45813b19cf17ad76800d13c5d7e9c108652d2e200cabfc19896420b7f512587,a45813b19cf17ad76800d13c5d7e9c108652d2e200cabfc19896420b7f512587,a45813b19cf17ad76800d13c5d7e9c108652d2e200cabfc19896420b7f512587,a45813b19cf17ad76800d13c5d7e9c108652d2e200cabfc19896420b7f512587,a45813b19cf17ad76800d13c5d7e9c108652d2e200cabfc19896420b7f512587,a45813b19cf17ad76800d13c5d7e9c108652d2e200cabfc19896420b7f512587,a45813b19cf17ad76800d13c5d7e9c108652d2e200cabfc19896420b7f512587,a45813b19cf17ad76800d13c5d7e9c108652d2e200cabfc19896420b7f512587,a45813b19cf17ad76800d13c5d7e9c108652d2e200cabfc19896420b7f512587,a45813b19cf17ad76800d13c5d7e9c108652d2e200cabfc19896420b7f512587,a45813b19cf17ad76800d13c5d7e9c108652d2e200cabfc19896420b7f512587,a45813b19cf17ad76800d13c5d7e9c108652d2e200cabfc19896420b7f512587,a45813b19cf17ad76800d13c5d7e9c108652d2e200cabfc19896420b7f512587,1,1,1,1,1,1,1,1,1,1,1
final_polar_036,polar,semi_structured,60d72e940ef4c995cda4257dfaf282254036ae0f82629e1a6070958dcef2d40a,60d72e940ef4c995cda4257dfaf282254036ae0f82629e1a6070958dcef2d40a,60d72e940ef4c995cda4257dfaf282254036ae0f82629e1a6070958dcef2d40a,60d72e940ef4c995cda4257dfaf282254036ae0f82629e1a6070958dcef2d40a,60d72e940ef4c995cda4257dfaf282254036ae0f82629e1a6070958dcef2d40a,60d72e940ef4c995cda4257dfaf282254036ae0f82629e1a6070958dcef2d40a,60d72e940ef4c995cda4257dfaf282254036ae0f82629e1a6070958dcef2d40a,60d72e940ef4c995cda4257dfaf282254036ae0f82629e1a6070958dcef2d40a,60d72e940ef4c995cda4257dfaf282254036ae0f82629e1a6070958dcef2d40a,60d72e940ef4c995cda4257dfaf282254036ae0f82629e1a6070958dcef2d40a,60d72e940ef4c995cda4257dfaf282254036ae0f82629e1a6070958dcef2d40a,60d72e940ef4c995cda4257dfaf282254036ae0f82629e1a6070958dcef2d40a,60d72e940ef4c995cda4257dfaf282254036ae0f82629e1a6070958dcef2d40a,1,1,1,1,1,1,1,1,1,1,1
final_polar_037,polar,semi_structured,0f07dacf711befb1b7901bf2de63eb3e6ddf682f1b63298643f24574d2932c29,0f07dacf711befb1b7901bf2de63eb3e6ddf682f1b63298643f24574d2932c29,0f07dacf711befb1b7901bf2de63eb3e6ddf682f1b63298643f24574d2932c29,0f07dacf711befb1b7901bf2de63eb3e6ddf682f1b63298643f24574d2932c29,0f07dacf711befb1b7901bf2de63eb3e6ddf682f1b63298643f24574d2932c29,0f07dacf711befb1b7901bf2de63eb3e6ddf682f1b63298643f24574d2932c29,0f07dacf711befb1b7901bf2de63eb3e6ddf682f1b63298643f24574d2932c29,0f07dacf711befb1b7901bf2de63eb3e6ddf682f1b63298643f24574d2932c29,0f07dacf711befb1b7901bf2de63eb3e6ddf682f1b63298643f24574d2932c29,0f07dacf711befb1b7901bf2de63eb3e6ddf682f1b63298643f24574d2932c29,0f07dacf711befb1b7901bf2de63eb3e6ddf682f1b63298643f24574d2932c29,0f07dacf711befb1b7901bf2de63eb3e6ddf682f1b63298643f24574d2932c29,0f07dacf711befb1b7901bf2de63eb3e6ddf682f1b63298643f24574d2932c29,1,1,1,1,1,1,1,1,1,1,1
final_polar_038,polar,semi_structured,7844bfa1df44a4826f77a373e58ba4b95972b3dc480f54931ace00ca08fe90a1,7844bfa1df44a4826f77a373e58ba4b95972b3dc480f54931ace00ca08fe90a1,7844bfa1df44a4826f77a373e58ba4b95972b3dc480f54931ace00ca08fe90a1,7844bfa1df44a4826f77a373e58ba4b95972b3dc480f54931ace00ca08fe90a1,7844bfa1df44a4826f77a373e58ba4b95972b3dc480f54931ace00ca08fe90a1,7844bfa1df44a4826f77a373e58ba4b95972b3dc480f54931ace00ca08fe90a1,7844bfa1df44a4826f77a373e58ba4b95972b3dc480f54931ace00ca08fe90a1,7844bfa1df44a4826f77a373e58ba4b95972b3dc480f54931ace00ca08fe90a1,7844bfa1df44a4826f77a373e58ba4b95972b3dc480f54931ace00ca08fe90a1,7844bfa1df44a4826f77a373e58ba4b95972b3dc480f54931ace00ca08fe90a1,7844bfa1df44a4826f77a373e58ba4b95972b3dc480f54931ace00ca08fe90a1,7844bfa1df44a4826f77a373e58ba4b95972b3dc480f54931ace00ca08fe90a1,7844bfa1df44a4826f77a373e58ba4b95972b3dc480f54931ace00ca08fe90a1,1,1,1,1,1,1,1,1,1,1,1
final_polar_039,polar,semi_structured,de1e52d89e376cbc82be90fde2152aa9e09134d8c7a1db1561a1ba64562c7de8,de1e52d89e376cbc82be90fde2152aa9e09134d8c7a1db1561a1ba64562c7de8,de1e52d89e376cbc82be90fde2152aa9e09134d8c7a1db1561a1ba64562c7de8,de1e52d89e376cbc82be90fde2152aa9e09134d8c7a1db1561a1ba64562c7de8,de1e52d89e376cbc82be90fde2152aa9e09134d8c7a1db1561a1ba64562c7de8,de1e52d89e376cbc82be90fde2152aa9e09134d8c7a1db1561a1ba64562c7de8,de1e52d89e376cbc82be90fde2152aa9e09134d8c7a1db1561a1ba64562c7de8,de1e52d89e376cbc82be90fde2152aa9e09134d8c7a1db1561a1ba64562c7de8,de1e52d89e376cbc82be90fde2152aa9e09134d8c7a1db1561a1ba64562c7de8,de1e52d89e376cbc82be90fde2152aa9e09134d8c7a1db1561a1ba64562c7de8,de1e52d89e376cbc82be90fde2152aa9e09134d8c7a1db1561a1ba64562c7de8,de1e52d89e376cbc82be90fde2152aa9e09134d8c7a1db1561a1ba64562c7de8,de1e52d89e376cbc82be90fde2152aa9e09134d8c7a1db1561a1ba64562c7de8,1,1,1,1,1,1,1,1,1,1,1
final_polar_040,polar,semi_structured,d8458a1986416eed3ad8128ba1afa82ee29f392aeb40640d24fbbeb83b681add,d8458a1986416eed3ad8128ba1afa82ee29f392aeb40640d24fbbeb83b681add,d8458a1986416eed3ad8128ba1afa82ee29f392aeb40640d24fbbeb83b681add,d8458a1986416eed3ad8128ba1afa82ee29f392aeb40640d24fbbeb83b681add,22c57083b92abc816de37f87cbd240fb701f107061592c46d0a00cafa57ab769,22c57083b92abc816de37f87cbd240fb701f107061592c46d0a00cafa57ab769,22c57083b92abc816de37f87cbd240fb701f107061592c46d0a00cafa57ab769,22c57083b92abc816de37f87cbd240fb701f107061592c46d0a00cafa57ab769,22c57083b92abc816de37f87cbd240fb701f107061592c46d0a00cafa57ab769,22c57083b92abc816de37f87cbd240fb701f107061592c46d0a00cafa57ab769,22c57083b92abc816de37f87cbd240fb701f107061592c46d0a00cafa57ab769,22c57083b92abc816de37f87cbd240fb701f107061592c46d0a00cafa57ab769,22c57083b92abc816de37f87cbd240fb701f107061592c46d0a00cafa57ab769,1,1,1,0,1,1,1,1,1,1,1
final_polar_041,polar,semi_structured,d4802245af7c3ac8977a24a91a24deb01bfcd031bdabed65fbdd13d5abdca5ad,d4802245af7c3ac8977a24a91a24deb01bfcd031bdabed65fbdd13d5abdca5ad,d4802245af7c3ac8977a24a91a24deb01bfcd031bdabed65fbdd13d5abdca5ad,d4802245af7c3ac8977a24a91a24deb01bfcd031bdabed65fbdd13d5abdca5ad,befc098076f69f5f3e6adc2519f1154aaff937e75d2c19398421373f4805c906,befc098076f69f5f3e6adc2519f1154aaff937e75d2c19398421373f4805c906,befc098076f69f5f3e6adc2519f1154aaff937e75d2c19398421373f4805c906,befc098076f69f5f3e6adc2519f1154aaff937e75d2c19398421373f4805c906,befc098076f69f5f3e6adc2519f1154aaff937e75d2c19398421373f4805c906,befc098076f69f5f3e6adc2519f1154aaff937e75d2c19398421373f4805c906,befc098076f69f5f3e6adc2519f1154aaff937e75d2c19398421373f4805c906,befc098076f69f5f3e6adc2519f1154aaff937e75d2c19398421373f4805c906,befc098076f69f5f3e6adc2519f1154aaff937e75d2c19398421373f4805c906,1,1,1,0,1,1,1,1,1,1,1
final_polar_042,polar,semi_structured,a7a9823ac08fbbb6ee99606e592d946312cec1c6ddbfa46e160303ebdc5c3bd8,a7a9823ac08fbbb6ee99606e592d946312cec1c6ddbfa46e160303ebdc5c3bd8,a7a9823ac08fbbb6ee99606e592d946312cec1c6ddbfa46e160303ebdc5c3bd8,a7a9823ac08fbbb6ee99606e592d946312cec1c6ddbfa46e160303ebdc5c3bd8,059737a56aa56c8fa090a7ad92f30eb6a8530147b3004007afdeca5dc8cf10cc,059737a56aa56c8fa090a7ad92f30eb6a8530147b3004007afdeca5dc8cf10cc,059737a56aa56c8fa090a7ad92f30eb6a8530147b3004007afdeca5dc8cf10cc,059737a56aa56c8fa090a7ad92f30eb6a8530147b3004007afdeca5dc8cf10cc,059737a56aa56c8fa090a7ad92f30eb6a8530147b3004007afdeca5dc8cf10cc,059737a56aa56c8fa090a7ad92f30eb6a8530147b3004007afdeca5dc8cf10cc,059737a56aa56c8fa090a7ad92f30eb6a8530147b3004007afdeca5dc8cf10cc,059737a56aa56c8fa090a7ad92f30eb6a8530147b3004007afdeca5dc8cf10cc,059737a56aa56c8fa090a7ad92f30eb6a8530147b3004007afdeca5dc8cf10cc,1,1,1,0,1,1,1,1,1,1,1
final_polar_043,polar,semi_structured,15179155b30ed802193992c0807340c0d300fb7898a66fd63bd326c32c06d93e,15179155b30ed802193992c0807340c0d300fb7898a66fd63bd326c32c06d93e,15179155b30ed802193992c0807340c0d300fb7898a66fd63bd326c32c06d93e,15179155b30ed802193992c0807340c0d300fb7898a66fd63bd326c32c06d93e,15179155b30ed802193992c0807340c0d300fb7898a66fd63bd326c32c06d93e,15179155b30ed802193992c0807340c0d300fb7898a66fd63bd326c32c06d93e,15179155b30ed802193992c0807340c0d300fb7898a66fd63bd326c32c06d93e,15179155b30ed802193992c0807340c0d300fb7898a66fd63bd326c32c06d93e,15179155b30ed802193992c0807340c0d300fb7898a66fd63bd326c32c06d93e,15179155b30ed802193992c0807340c0d300fb7898a66fd63bd326c32c06d93e,15179155b30ed802193992c0807340c0d300fb7898a66fd63bd326c32c06d93e,15179155b30ed802193992c0807340c0d300fb7898a66fd63bd326c32c06d93e,15179155b30ed802193992c0807340c0d300fb7898a66fd63bd326c32c06d93e,1,1,1,1,1,1,1,1,1,1,1
final_polar_044,polar,semi_structured,dfab40d4524b69f38d0e4519f039d4a67f42f7a9ccda67fcf65f32e3d846f469,dfab40d4524b69f38d0e4519f039d4a67f42f7a9ccda67fcf65f32e3d846f469,dfab40d4524b69f38d0e4519f039d4a67f42f7a9ccda67fcf65f32e3d846f469,dfab40d4524b69f38d0e4519f039d4a67f42f7a9ccda67fcf65f32e3d846f469,dfab40d4524b69f38d0e4519f039d4a67f42f7a9ccda67fcf65f32e3d846f469,dfab40d4524b69f38d0e4519f039d4a67f42f7a9ccda67fcf65f32e3d846f469,dfab40d4524b69f38d0e4519f039d4a67f42f7a9ccda67fcf65f32e3d846f469,dfab40d4524b69f38d0e4519f039d4a67f42f7a9ccda67fcf65f32e3d846f469,dfab40d4524b69f38d0e4519f039d4a67f42f7a9ccda67fcf65f32e3d846f469,dfab40d4524b69f38d0e4519f039d4a67f42f7a9ccda67fcf65f32e3d846f469,dfab40d4524b69f38d0e4519f039d4a67f42f7a9ccda67fcf65f32e3d846f469,dfab40d4524b69f38d0e4519f039d4a67f42f7a9ccda67fcf65f32e3d846f469,dfab40d4524b69f38d0e4519f039d4a67f42f7a9ccda67fcf65f32e3d846f469,1,1,1,1,1,1,1,1,1,1,1
final_polar_045,polar,semi_structured,2d3d185ccef342f860245da195132cb61e57e4bd7c4f06ac4c4ec749733a43ed,2d3d185ccef342f860245da195132cb61e57e4bd7c4f06ac4c4ec749733a43ed,2d3d185ccef342f860245da195132cb61e57e4bd7c4f06ac4c4ec749733a43ed,2d3d185ccef342f860245da195132cb61e57e4bd7c4f06ac4c4ec749733a43ed,2d3d185ccef342f860245da195132cb61e57e4bd7c4f06ac4c4ec749733a43ed,2d3d185ccef342f860245da195132cb61e57e4bd7c4f06ac4c4ec749733a43ed,2d3d185ccef342f860245da195132cb61e57e4bd7c4f06ac4c4ec749733a43ed,2d3d185ccef342f860245da195132cb61e57e4bd7c4f06ac4c4ec749733a43ed,2d3d185ccef342f860245da195132cb61e57e4bd7c4f06ac4c4ec749733a43ed,2d3d185ccef342f860245da195132cb61e57e4bd7c4f06ac4c4ec749733a43ed,2d3d185ccef342f860245da195132cb61e57e4bd7c4f06ac4c4ec749733a43ed,2d3d185ccef342f860245da195132cb61e57e4bd7c4f06ac4c4ec749733a43ed,2d3d185ccef342f860245da195132cb61e57e4bd7c4f06ac4c4ec749733a43ed,1,1,1,1,1,1,1,1,1,1,1
final_polar_046,polar,free_text,c1a15ab72c3ad0f7565da5a01332a3d7b1c2c4c87cd5dca9bfd1b6356d30c287,c1a15ab72c3ad0f7565da5a01332a3d7b1c2c4c87cd5dca9bfd1b6356d30c287,c1a15ab72c3ad0f7565da5a01332a3d7b1c2c4c87cd5dca9bfd1b6356d30c287,c1a15ab72c3ad0f7565da5a01332a3d7b1c2c4c87cd5dca9bfd1b6356d30c287,c1a15ab72c3ad0f7565da5a01332a3d7b1c2c4c87cd5dca9bfd1b6356d30c287,c1a15ab72c3ad0f7565da5a01332a3d7b1c2c4c87cd5dca9bfd1b6356d30c287,c1a15ab72c3ad0f7565da5a01332a3d7b1c2c4c87cd5dca9bfd1b6356d30c287,c1a15ab72c3ad0f7565da5a01332a3d7b1c2c4c87cd5dca9bfd1b6356d30c287,c1a15ab72c3ad0f7565da5a01332a3d7b1c2c4c87cd5dca9bfd1b6356d30c287,c1a15ab72c3ad0f7565da5a01332a3d7b1c2c4c87cd5dca9bfd1b6356d30c287,c1a15ab72c3ad0f7565da5a01332a3d7b1c2c4c87cd5dca9bfd1b6356d30c287,c1a15ab72c3ad0f7565da5a01332a3d7b1c2c4c87cd5dca9bfd1b6356d30c287,c1a15ab72c3ad0f7565da5a01332a3d7b1c2c4c87cd5dca9bfd1b6356d30c287,1,1,1,1,1,1,1,1,1,1,1
final_polar_047,polar,free_text,9e08958241166bbc762eee90fa7cd56d1f01ffdd9be58672dc1396e1ef969b5c,9e08958241166bbc762eee90fa7cd56d1f01ffdd9be58672dc1396e1ef969b5c,9e08958241166bbc762eee90fa7cd56d1f01ffdd9be58672dc1396e1ef969b5c,9e08958241166bbc762eee90fa7cd56d1f01ffdd9be58672dc1396e1ef969b5c,9e08958241166bbc762eee90fa7cd56d1f01ffdd9be58672dc1396e1ef969b5c,9e08958241166bbc762eee90fa7cd56d1f01ffdd9be58672dc1396e1ef969b5c,9e08958241166bbc762eee90fa7cd56d1f01ffdd9be58672dc1396e1ef969b5c,9e08958241166bbc762eee90fa7cd56d1f01ffdd9be58672dc1396e1ef969b5c,9e08958241166bbc762eee90fa7cd56d1f01ffdd9be58672dc1396e1ef969b5c,9e08958241166bbc762eee90fa7cd56d1f01ffdd9be58672dc1396e1ef969b5c,9e08958241166bbc762eee90fa7cd56d1f01ffdd9be58672dc1396e1ef969b5c,9e08958241166bbc762eee90fa7cd56d1f01ffdd9be58672dc1396e1ef969b5c,9e08958241166bbc762eee90fa7cd56d1f01ffdd9be58672dc1396e1ef969b5c,1,1,1,1,1,1,1,1,1,1,1
final_polar_048,polar,free_text,be77ee3e2f0b769e22d502fa84f54dd45c157df68412d3c66eced16f8d2a6d71,be77ee3e2f0b769e22d502fa84f54dd45c157df68412d3c66eced16f8d2a6d71,be77ee3e2f0b769e22d502fa84f54dd45c157df68412d3c66eced16f8d2a6d71,be77ee3e2f0b769e22d502fa84f54dd45c157df68412d3c66eced16f8d2a6d71,be77ee3e2f0b769e22d502fa84f54dd45c157df68412d3c66eced16f8d2a6d71,be77ee3e2f0b769e22d502fa84f54dd45c157df68412d3c66eced16f8d2a6d71,be77ee3e2f0b769e22d502fa84f54dd45c157df68412d3c66eced16f8d2a6d71,be77ee3e2f0b769e22d502fa84f54dd45c157df68412d3c66eced16f8d2a6d71,be77ee3e2f0b769e22d502fa84f54dd45c157df68412d3c66eced16f8d2a6d71,be77ee3e2f0b769e22d502fa84f54dd45c157df68412d3c66eced16f8d2a6d71,be77ee3e2f0b769e22d502fa84f54dd45c157df68412d3c66eced16f8d2a6d71,be77ee3e2f0b769e22d502fa84f54dd45c157df68412d3c66eced16f8d2a6d71,be77ee3e2f0b769e22d502fa84f54dd45c157df68412d3c66eced16f8d2a6d71,1,1,1,1,1,1,1,1,1,1,1
final_polar_049,polar,semi_structured,bd82132dc3e870a86fc4077e094dea7bc030c54498366262298c1f770dd7e400,bd82132dc3e870a86fc4077e094dea7bc030c54498366262298c1f770dd7e400,bd82132dc3e870a86fc4077e094dea7bc030c54498366262298c1f770dd7e400,bd82132dc3e870a86fc4077e094dea7bc030c54498366262298c1f770dd7e400,bd82132dc3e870a86fc4077e094dea7bc030c54498366262298c1f770dd7e400,bd82132dc3e870a86fc4077e094dea7bc030c54498366262298c1f770dd7e400,bd82132dc3e870a86fc4077e094dea7bc030c54498366262298c1f770dd7e400,bd82132dc3e870a86fc4077e094dea7bc030c54498366262298c1f770dd7e400,bd82132dc3e870a86fc4077e094dea7bc030c54498366262298c1f770dd7e400,bd82132dc3e870a86fc4077e094dea7bc030c54498366262298c1f770dd7e400,bd82132dc3e870a86fc4077e094dea7bc030c54498366262298c1f770dd7e400,bd82132dc3e870a86fc4077e094dea7bc030c54498366262298c1f770dd7e400,bd82132dc3e870a86fc4077e094dea7bc030c54498366262298c1f770dd7e400,1,1,1,1,1,1,1,1,1,1,1
final_polar_050,polar,semi_structured,e2156f94686b65e9de00858ce7aaa5bad6855180ce9e380f1186ccb601fcc65c,e2156f94686b65e9de00858ce7aaa5bad6855180ce9e380f1186ccb601fcc65c,e2156f94686b65e9de00858ce7aaa5bad6855180ce9e380f1186ccb601fcc65c,e2156f94686b65e9de00858ce7aaa5bad6855180ce9e380f1186ccb601fcc65c,e2156f94686b65e9de00858ce7aaa5bad6855180ce9e380f1186ccb601fcc65c,e2156f94686b65e9de00858ce7aaa5bad6855180ce9e380f1186ccb601fcc65c,e2156f94686b65e9de00858ce7aaa5bad6855180ce9e380f1186ccb601fcc65c,e2156f94686b65e9de00858ce7aaa5bad6855180ce9e380f1186ccb601fcc65c,e2156f94686b65e9de00858ce7aaa5bad6855180ce9e380f1186ccb601fcc65c,e2156f94686b65e9de00858ce7aaa5bad6855180ce9e380f1186ccb601fcc65c,e2156f94686b65e9de00858ce7aaa5bad6855180ce9e380f1186ccb601fcc65c,e2156f94686b65e9de00858ce7aaa5bad6855180ce9e380f1186ccb601fcc65c,e2156f94686b65e9de00858ce7aaa5bad6855180ce9e380f1186ccb601fcc65c,1,1,1,1,1,1,1,1,1,1,1
