sample_id,source_group,db_id,input_type,operation_type,dependency_sensitive,method,method_slug,target_state_correct,strict_full_state_correct,accepted,execution_success,first_failure_stage,false_accept,constraint_failure,off_target_state_change,generation_status,input_truncated,hit_max_new_tokens,error_type,D_activated,G1_repair_attempted,G1_repair_applied,G1_repair_succeeded,G1_repair_rules
seed_000010,seed_000010,california_schools,semi_structured,upsert_update,0,original_mp_fs_plus,original_mp_fs_plus,0,0,0,0,build,0,0,0,success,0,0,UNKNOWN_COLUMN_ID,0,0,0,0,
aug_seed_000017_single_row_subset_001,seed_000017,student_club,free_text,insert_ignore,0,original_mp_fs_plus,original_mp_fs_plus,0,0,0,0,build,0,0,0,success,0,0,LOSSY_NORMALIZATION_REJECTED,0,0,0,0,
aug_seed_000027_single_row_subset_002,seed_000027,debit_card_specializing,free_text,insert_ignore,0,original_mp_fs_plus,original_mp_fs_plus,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
aug_seed_000145_single_row_subset_001,seed_000145,toxicology,semi_structured,insert_ignore,0,original_mp_fs_plus,original_mp_fs_plus,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
aug_seed_000095_single_row_subset_002,seed_000095,superhero,free_text,insert_ignore,0,original_mp_fs_plus,original_mp_fs_plus,0,0,0,0,build,0,0,0,success,0,0,MISSING_UPDATE_COLUMN_IDS,0,0,0,0,
seed_000056,seed_000056,california_schools,semi_structured,upsert_update,0,original_mp_fs_plus,original_mp_fs_plus,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
seed_000311,seed_000311,card_games,semi_structured,plain_insert,0,original_mp_fs_plus,original_mp_fs_plus,0,0,0,0,build,0,0,0,success,0,0,MISSING_REQUIRED_COLUMN,0,0,0,0,
aug_seed_000238_small_batch_subset_001,seed_000238,debit_card_specializing,semi_structured,insert_ignore,0,original_mp_fs_plus,original_mp_fs_plus,0,0,0,0,preflight,0,1,0,success,0,0,preflight_abstention,0,0,0,0,
aug_seed_000119_single_row_subset_002,seed_000119,superhero,free_text,insert_ignore,0,original_mp_fs_plus,original_mp_fs_plus,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
aug_seed_000089_single_row_subset_001,seed_000089,student_club,semi_structured,insert_ignore,0,original_mp_fs_plus,original_mp_fs_plus,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
aug_seed_000282_single_row_subset_001,seed_000282,european_football_2,semi_structured,insert_ignore,0,original_mp_fs_plus,original_mp_fs_plus,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
aug_seed_000020_relational_format_variant_002,seed_000020,european_football_2,semi_structured,insert_ignore,1,original_mp_fs_plus,original_mp_fs_plus,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
seed_000219,seed_000219,financial,semi_structured,plain_insert,0,original_mp_fs_plus,original_mp_fs_plus,0,0,0,0,build,0,0,0,success,0,0,UNKNOWN_COLUMN_ID,0,0,0,0,
aug_seed_000202_relational_format_variant_003,seed_000202,student_club,semi_structured,insert_ignore,1,original_mp_fs_plus,original_mp_fs_plus,0,0,0,0,preflight,0,1,0,success,0,0,preflight_abstention,0,0,0,0,
aug_seed_000044_single_row_subset_001,seed_000044,superhero,semi_structured,insert_ignore,0,original_mp_fs_plus,original_mp_fs_plus,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
aug_seed_000261_small_batch_subset_001,seed_000261,debit_card_specializing,free_text,insert_ignore,0,original_mp_fs_plus,original_mp_fs_plus,0,0,0,0,preflight,0,0,0,success,0,0,preflight_abstention,0,0,0,0,
aug_seed_000069_single_row_subset_001,seed_000069,financial,semi_structured,insert_ignore,0,original_mp_fs_plus,original_mp_fs_plus,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
aug_seed_000139_small_batch_subset_001,seed_000139,european_football_2,semi_structured,insert_ignore,0,original_mp_fs_plus,original_mp_fs_plus,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
aug_seed_000137_small_batch_subset_001,seed_000137,debit_card_specializing,semi_structured,insert_ignore,0,original_mp_fs_plus,original_mp_fs_plus,0,0,0,0,preflight,0,1,0,success,0,0,preflight_abstention,0,0,0,0,
aug_seed_000218_small_batch_subset_001,seed_000218,superhero,free_text,insert_ignore,0,original_mp_fs_plus,original_mp_fs_plus,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
aug_seed_000025_single_row_subset_001,seed_000025,financial,free_text,insert_ignore,0,original_mp_fs_plus,original_mp_fs_plus,0,0,0,0,build,0,0,0,success,0,0,MISSING_REQUIRED_COLUMN,0,0,0,0,
aug_seed_000002_relational_format_variant_001,seed_000002,debit_card_specializing,free_text,insert_ignore,1,original_mp_fs_plus,original_mp_fs_plus,0,0,0,0,parse,0,0,0,success,0,1,parse_error,0,0,0,0,
aug_seed_000049_relational_format_variant_003,seed_000049,debit_card_specializing,semi_structured,plain_insert,1,original_mp_fs_plus,original_mp_fs_plus,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
aug_seed_000031_small_batch_subset_001,seed_000031,student_club,semi_structured,insert_ignore,0,original_mp_fs_plus,original_mp_fs_plus,0,0,0,0,preflight,0,1,0,success,0,0,preflight_abstention,0,0,0,0,
seed_000061,seed_000061,financial,semi_structured,plain_insert,0,original_mp_fs_plus,original_mp_fs_plus,0,0,0,0,build,0,0,0,success,0,0,NEEDS_CLARIFICATION,0,0,0,0,
aug_seed_000311_single_row_subset_001,seed_000311,card_games,free_text,insert_ignore,0,original_mp_fs_plus,original_mp_fs_plus,0,0,0,0,build,0,0,0,success,0,0,MISSING_UPDATE_COLUMN_IDS,0,0,0,0,
aug_seed_000309_relational_format_variant_001,seed_000309,toxicology,free_text,insert_ignore,1,original_mp_fs_plus,original_mp_fs_plus,0,0,0,0,preflight,0,1,0,success,0,0,preflight_abstention,0,0,0,0,
aug_seed_000316_single_row_subset_001,seed_000316,student_club,semi_structured,insert_ignore,0,original_mp_fs_plus,original_mp_fs_plus,0,0,0,0,preflight,0,1,0,success,0,0,preflight_abstention,0,0,0,0,
seed_000312,seed_000312,student_club,semi_structured,plain_insert,0,original_mp_fs_plus,original_mp_fs_plus,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
aug_seed_000130_single_row_subset_001,seed_000130,formula_1,free_text,insert_ignore,0,original_mp_fs_plus,original_mp_fs_plus,0,0,0,0,build,0,0,0,success,0,0,MISSING_UPDATE_COLUMN_IDS,0,0,0,0,
seed_000072,seed_000072,toxicology,semi_structured,insert_ignore,1,original_mp_fs_plus,original_mp_fs_plus,0,0,0,0,preflight,0,1,0,success,0,0,preflight_abstention,0,0,0,0,
aug_seed_000343_small_batch_subset_001,seed_000343,financial,semi_structured,insert_ignore,0,original_mp_fs_plus,original_mp_fs_plus,0,0,0,0,preflight,0,1,0,success,0,0,preflight_abstention,0,0,0,0,
aug_seed_000293_relational_format_variant_001,seed_000293,student_club,free_text,insert_ignore,1,original_mp_fs_plus,original_mp_fs_plus,0,0,0,0,preflight,0,1,0,success,0,0,preflight_abstention,0,0,0,0,
seed_000325,seed_000325,superhero,semi_structured,plain_insert,0,original_mp_fs_plus,original_mp_fs_plus,0,0,0,0,build,0,0,0,success,0,0,UNRESOLVED_SOURCE_FIELD,0,0,0,0,
aug_seed_000301_single_row_subset_001,seed_000301,student_club,semi_structured,insert_ignore,0,original_mp_fs_plus,original_mp_fs_plus,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
aug_seed_000356_single_row_subset_001,seed_000356,financial,semi_structured,insert_ignore,0,original_mp_fs_plus,original_mp_fs_plus,0,0,0,0,preflight,0,1,0,success,0,0,preflight_abstention,0,0,0,0,
seed_000121,seed_000121,student_club,semi_structured,plain_insert,0,original_mp_fs_plus,original_mp_fs_plus,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
seed_000217,seed_000217,codebase_community,semi_structured,upsert_update,0,original_mp_fs_plus,original_mp_fs_plus,0,0,0,0,build,0,0,0,success,0,0,UNRESOLVED_SOURCE_FIELD,0,0,0,0,
aug_seed_000061_single_row_subset_002,seed_000061,financial,semi_structured,insert_ignore,0,original_mp_fs_plus,original_mp_fs_plus,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
seed_000052,seed_000052,superhero,semi_structured,plain_insert,0,original_mp_fs_plus,original_mp_fs_plus,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
aug_seed_000179_single_row_subset_001,seed_000179,financial,free_text,insert_ignore,0,original_mp_fs_plus,original_mp_fs_plus,0,0,0,0,preflight,0,0,0,success,0,0,preflight_abstention,0,0,0,0,
seed_000088,seed_000088,thrombosis_prediction,semi_structured,insert_ignore,1,original_mp_fs_plus,original_mp_fs_plus,0,0,1,1,state_mismatch,1,0,0,success,0,0,wrong_state,0,0,0,0,
aug_seed_000351_relational_format_variant_001,seed_000351,toxicology,free_text,insert_ignore,1,original_mp_fs_plus,original_mp_fs_plus,0,0,0,0,parse,0,0,0,success,0,1,parse_error,0,0,0,0,
aug_seed_000013_small_batch_subset_001,seed_000013,european_football_2,free_text,insert_ignore,0,original_mp_fs_plus,original_mp_fs_plus,0,0,0,0,preflight,0,0,0,success,0,0,preflight_abstention,0,0,0,0,
seed_000335,seed_000335,debit_card_specializing,semi_structured,insert_ignore,0,original_mp_fs_plus,original_mp_fs_plus,0,0,0,0,preflight,0,1,0,success,0,0,preflight_abstention,0,0,0,0,
aug_seed_000080_single_row_subset_002,seed_000080,student_club,free_text,insert_ignore,0,original_mp_fs_plus,original_mp_fs_plus,0,0,0,0,build,0,0,0,success,0,0,UNKNOWN_EVIDENCE_ID,0,0,0,0,
aug_seed_000235_single_row_subset_001,seed_000235,financial,free_text,insert_ignore,0,original_mp_fs_plus,original_mp_fs_plus,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
aug_seed_000019_single_row_subset_002,seed_000019,financial,free_text,insert_ignore,0,original_mp_fs_plus,original_mp_fs_plus,0,0,0,0,build,0,0,0,success,0,0,DUPLICATE_TARGET_COLUMN_AFTER_EVIDENCE_GROUNDING,0,0,0,0,
seed_000174,seed_000174,california_schools,semi_structured,upsert_update,0,original_mp_fs_plus,original_mp_fs_plus,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
aug_seed_000280_single_row_subset_001,seed_000280,european_football_2,semi_structured,insert_ignore,0,original_mp_fs_plus,original_mp_fs_plus,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
seed_000067,seed_000067,formula_1,free_text,insert_ignore,0,original_mp_fs_plus,original_mp_fs_plus,0,0,0,0,preflight,0,0,0,success,0,0,preflight_abstention,0,0,0,0,
aug_seed_000171_small_batch_subset_001,seed_000171,financial,free_text,insert_ignore,0,original_mp_fs_plus,original_mp_fs_plus,0,0,0,0,build,0,0,0,success,0,0,UNKNOWN_EVIDENCE_ID,0,0,0,0,
seed_000051,seed_000051,financial,semi_structured,insert_ignore,0,original_mp_fs_plus,original_mp_fs_plus,0,0,0,0,preflight,0,1,0,success,0,0,preflight_abstention,0,0,0,0,
seed_000040,seed_000040,codebase_community,free_text,plain_insert,0,original_mp_fs_plus,original_mp_fs_plus,0,0,0,0,preflight,0,0,0,success,0,0,preflight_abstention,0,0,0,0,
aug_seed_000035_relational_format_variant_002,seed_000035,california_schools,semi_structured,plain_insert,1,original_mp_fs_plus,original_mp_fs_plus,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
aug_seed_000148_small_batch_subset_001,seed_000148,codebase_community,free_text,insert_ignore,0,original_mp_fs_plus,original_mp_fs_plus,0,0,0,0,build,0,0,0,success,0,0,MISSING_UPDATE_COLUMNS,0,0,0,0,
aug_seed_000303_small_batch_subset_001,seed_000303,thrombosis_prediction,semi_structured,insert_ignore,0,original_mp_fs_plus,original_mp_fs_plus,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
aug_seed_000119_single_row_subset_001,seed_000119,superhero,free_text,insert_ignore,0,original_mp_fs_plus,original_mp_fs_plus,0,0,0,0,build,0,0,0,success,0,0,MISSING_UPDATE_COLUMN_IDS,0,0,0,0,
seed_000193,seed_000193,california_schools,semi_structured,upsert_update,0,original_mp_fs_plus,original_mp_fs_plus,0,0,0,0,preflight,0,1,0,success,0,0,preflight_abstention,0,0,0,0,
aug_seed_000161_single_row_subset_001,seed_000161,superhero,free_text,insert_ignore,0,original_mp_fs_plus,original_mp_fs_plus,0,0,0,0,build,0,0,0,success,0,0,MISSING_UPDATE_COLUMN_IDS,0,0,0,0,
seed_000165,seed_000165,superhero,semi_structured,plain_insert,0,original_mp_fs_plus,original_mp_fs_plus,0,0,0,0,build,0,0,0,success,0,0,UNKNOWN_COLUMN_ID,0,0,0,0,
aug_seed_000110_single_row_subset_002,seed_000110,financial,free_text,insert_ignore,0,original_mp_fs_plus,original_mp_fs_plus,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
aug_seed_000062_single_row_subset_001,seed_000062,superhero,free_text,insert_ignore,0,original_mp_fs_plus,original_mp_fs_plus,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
seed_000307,seed_000307,european_football_2,semi_structured,plain_insert,0,original_mp_fs_plus,original_mp_fs_plus,0,0,0,0,build,0,0,0,success,0,0,UNKNOWN_COLUMN_ID,0,0,0,0,
aug_seed_000177_relational_format_variant_003,seed_000177,codebase_community,semi_structured,insert_ignore,1,original_mp_fs_plus,original_mp_fs_plus,0,0,0,0,preflight,0,1,0,success,0,0,preflight_abstention,0,0,0,0,
aug_seed_000085_single_row_subset_002,seed_000085,debit_card_specializing,free_text,insert_ignore,0,original_mp_fs_plus,original_mp_fs_plus,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
aug_seed_000272_single_row_subset_001,seed_000272,card_games,semi_structured,insert_ignore,0,original_mp_fs_plus,original_mp_fs_plus,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
aug_seed_000299_single_row_subset_001,seed_000299,formula_1,free_text,insert_ignore,0,original_mp_fs_plus,original_mp_fs_plus,0,0,0,0,build,0,0,0,success,0,0,UNKNOWN_COLUMN_ID,0,0,0,0,
seed_000196,seed_000196,codebase_community,semi_structured,plain_insert,0,original_mp_fs_plus,original_mp_fs_plus,0,0,0,0,build,0,0,0,success,0,0,UNRESOLVED_SOURCE_FIELD,0,0,0,0,
aug_seed_000101_small_batch_subset_001,seed_000101,formula_1,free_text,insert_ignore,0,original_mp_fs_plus,original_mp_fs_plus,0,0,0,0,preflight,0,0,0,success,0,0,preflight_abstention,0,0,0,0,
seed_000300,seed_000300,superhero,semi_structured,plain_insert,0,original_mp_fs_plus,original_mp_fs_plus,0,0,0,0,build,0,0,0,success,0,0,UNRESOLVED_SOURCE_FIELD,0,0,0,0,
aug_seed_000076_single_row_subset_002,seed_000076,european_football_2,semi_structured,insert_ignore,0,original_mp_fs_plus,original_mp_fs_plus,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
seed_000175,seed_000175,superhero,semi_structured,plain_insert,0,original_mp_fs_plus,original_mp_fs_plus,0,0,0,0,build,0,0,0,success,0,0,UNRESOLVED_SOURCE_FIELD,0,0,0,0,
aug_seed_000054_single_row_subset_001,seed_000054,card_games,free_text,insert_ignore,0,original_mp_fs_plus,original_mp_fs_plus,0,0,1,1,state_mismatch,1,0,0,success,0,0,wrong_state,0,0,0,0,
aug_seed_000178_single_row_subset_001,seed_000178,formula_1,free_text,insert_ignore,0,original_mp_fs_plus,original_mp_fs_plus,0,0,0,0,preflight,0,1,0,success,0,0,preflight_abstention,0,0,0,0,
aug_seed_000251_single_row_subset_001,seed_000251,financial,free_text,insert_ignore,0,original_mp_fs_plus,original_mp_fs_plus,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
aug_seed_000221_single_row_subset_001,seed_000221,superhero,semi_structured,insert_ignore,0,original_mp_fs_plus,original_mp_fs_plus,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
seed_000030,seed_000030,student_club,semi_structured,upsert_update,0,original_mp_fs_plus,original_mp_fs_plus,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
seed_000272,seed_000272,card_games,semi_structured,plain_insert,0,original_mp_fs_plus,original_mp_fs_plus,0,0,0,0,build,0,0,0,success,0,0,UNKNOWN_COLUMN_ID,0,0,0,0,
aug_seed_000175_small_batch_subset_001,seed_000175,superhero,free_text,insert_ignore,0,original_mp_fs_plus,original_mp_fs_plus,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
aug_seed_000004_relational_format_variant_002,seed_000004,debit_card_specializing,semi_structured,insert_ignore,0,original_mp_fs_plus,original_mp_fs_plus,0,0,0,0,build,0,0,0,success,0,0,UNRESOLVED_SOURCE_FIELD,0,0,0,0,
seed_000328,seed_000328,debit_card_specializing,semi_structured,insert_ignore,0,original_mp_fs_plus,original_mp_fs_plus,0,0,0,0,preflight,0,1,0,success,0,0,preflight_abstention,0,0,0,0,
seed_000148,seed_000148,codebase_community,free_text,insert_ignore,0,original_mp_fs_plus,original_mp_fs_plus,0,0,0,0,build,0,0,0,success,0,0,LOSSY_NORMALIZATION_REJECTED,0,0,0,0,
seed_000313,seed_000313,debit_card_specializing,semi_structured,plain_insert,0,original_mp_fs_plus,original_mp_fs_plus,0,0,1,1,state_mismatch,1,0,0,success,0,0,wrong_state,0,0,0,0,
aug_seed_000172_relational_format_variant_001,seed_000172,european_football_2,free_text,insert_ignore,1,original_mp_fs_plus,original_mp_fs_plus,0,0,0,0,preflight,0,0,0,success,0,0,preflight_abstention,0,0,0,0,
aug_seed_000202_relational_format_variant_002,seed_000202,student_club,semi_structured,insert_ignore,1,original_mp_fs_plus,original_mp_fs_plus,0,0,0,0,preflight,0,1,0,success,0,0,preflight_abstention,0,0,0,0,
aug_seed_000005_single_row_subset_001,seed_000005,financial,free_text,insert_ignore,0,original_mp_fs_plus,original_mp_fs_plus,0,0,1,1,state_mismatch,1,0,0,success,0,0,wrong_state,0,0,0,0,
aug_seed_000289_single_row_subset_001,seed_000289,debit_card_specializing,free_text,insert_ignore,0,original_mp_fs_plus,original_mp_fs_plus,0,0,0,0,build,0,0,0,success,0,0,MISSING_UPDATE_COLUMN_IDS,0,0,0,0,
aug_seed_000051_single_row_subset_001,seed_000051,financial,semi_structured,insert_ignore,0,original_mp_fs_plus,original_mp_fs_plus,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
seed_000131,seed_000131,california_schools,semi_structured,upsert_update,0,original_mp_fs_plus,original_mp_fs_plus,0,0,0,0,parse,0,0,0,success,0,0,parse_error,0,0,0,0,
aug_seed_000328_single_row_subset_001,seed_000328,debit_card_specializing,semi_structured,insert_ignore,0,original_mp_fs_plus,original_mp_fs_plus,0,0,0,0,preflight,0,1,0,success,0,0,preflight_abstention,0,0,0,0,
seed_000084,seed_000084,california_schools,semi_structured,upsert_update,0,original_mp_fs_plus,original_mp_fs_plus,0,0,0,0,build,0,0,0,success,0,0,UNKNOWN_COLUMN_ID,0,0,0,0,
seed_000276,seed_000276,student_club,semi_structured,plain_insert,0,original_mp_fs_plus,original_mp_fs_plus,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
aug_seed_000321_single_row_subset_001,seed_000321,debit_card_specializing,free_text,insert_ignore,0,original_mp_fs_plus,original_mp_fs_plus,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
aug_seed_000112_relational_format_variant_003,seed_000112,toxicology,semi_structured,insert_ignore,1,original_mp_fs_plus,original_mp_fs_plus,0,0,0,0,build,0,0,0,success,0,0,UNRESOLVED_SOURCE_FIELD,0,0,0,0,
aug_seed_000128_single_row_subset_001,seed_000128,superhero,free_text,insert_ignore,0,original_mp_fs_plus,original_mp_fs_plus,0,0,0,0,build,0,0,0,success,0,0,MISSING_UPDATE_COLUMN_IDS,0,0,0,0,
seed_000092,seed_000092,financial,semi_structured,plain_insert,0,original_mp_fs_plus,original_mp_fs_plus,0,0,0,0,build,0,0,0,success,0,0,MISSING_REQUIRED_COLUMN,0,0,0,0,
aug_seed_000334_single_row_subset_001,seed_000334,financial,free_text,insert_ignore,0,original_mp_fs_plus,original_mp_fs_plus,0,0,0,0,preflight,0,0,0,success,0,0,preflight_abstention,0,0,0,0,
seed_000353,seed_000353,student_club,semi_structured,plain_insert,0,original_mp_fs_plus,original_mp_fs_plus,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
seed_000271,seed_000271,financial,semi_structured,plain_insert,0,original_mp_fs_plus,original_mp_fs_plus,0,0,0,0,build,0,0,0,success,0,0,NEEDS_CLARIFICATION,0,0,0,0,
aug_seed_000293_relational_format_variant_003,seed_000293,student_club,semi_structured,insert_ignore,1,original_mp_fs_plus,original_mp_fs_plus,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
seed_000264,seed_000264,financial,semi_structured,insert_ignore,0,original_mp_fs_plus,original_mp_fs_plus,0,0,0,0,preflight,0,1,0,success,0,0,preflight_abstention,0,0,0,0,
seed_000079,seed_000079,debit_card_specializing,semi_structured,plain_insert,0,original_mp_fs_plus,original_mp_fs_plus,0,0,0,0,build,0,0,0,success,0,0,UNRESOLVED_SOURCE_FIELD,0,0,0,0,
aug_seed_000314_single_row_subset_001,seed_000314,financial,free_text,insert_ignore,0,original_mp_fs_plus,original_mp_fs_plus,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
seed_000253,seed_000253,formula_1,free_text,insert_ignore,0,original_mp_fs_plus,original_mp_fs_plus,0,0,0,0,preflight,0,0,0,success,0,0,preflight_abstention,0,0,0,0,
aug_seed_000343_single_row_subset_001,seed_000343,financial,free_text,insert_ignore,0,original_mp_fs_plus,original_mp_fs_plus,0,0,0,0,build,0,0,0,success,0,0,LOSSY_NORMALIZATION_REJECTED,0,0,0,0,
aug_seed_000309_relational_format_variant_002,seed_000309,toxicology,semi_structured,insert_ignore,1,original_mp_fs_plus,original_mp_fs_plus,0,0,0,0,preflight,0,1,0,success,0,0,preflight_abstention,0,0,0,0,
aug_seed_000072_relational_format_variant_001,seed_000072,toxicology,free_text,insert_ignore,1,original_mp_fs_plus,original_mp_fs_plus,0,0,0,0,parse,0,0,0,success,0,1,parse_error,0,0,0,0,
seed_000266,seed_000266,codebase_community,semi_structured,plain_insert,0,original_mp_fs_plus,original_mp_fs_plus,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
aug_seed_000154_single_row_subset_001,seed_000154,european_football_2,free_text,insert_ignore,0,original_mp_fs_plus,original_mp_fs_plus,0,0,0,0,build,0,0,0,success,0,0,UNKNOWN_CONSTRAINT_ID,0,0,0,0,
seed_000273,seed_000273,student_club,semi_structured,plain_insert,0,original_mp_fs_plus,original_mp_fs_plus,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
aug_seed_000353_small_batch_subset_001,seed_000353,student_club,semi_structured,insert_ignore,0,original_mp_fs_plus,original_mp_fs_plus,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
aug_seed_000307_small_batch_subset_001,seed_000307,european_football_2,semi_structured,insert_ignore,0,original_mp_fs_plus,original_mp_fs_plus,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
aug_seed_000257_single_row_subset_001,seed_000257,codebase_community,semi_structured,insert_ignore,0,original_mp_fs_plus,original_mp_fs_plus,1,1,1,1,none,0,0,0,success,0,0,,0,0,0,0,
